# codec in_bits encoded back_bits
bf16 59d3a76b 59d4 59d40000
bf16 4df73d8a 4df7 4df70000
bf16 1615d452 1616 16160000
bf16 cdfd57cd cdfd cdfd0000
bf16 746c0c5f 746c 746c0000
bf16 9a2b4ec2 9a2b 9a2b0000
bf16 5c62f405 5c63 5c630000
bf16 f543f0b0 f544 f5440000
bf16 2f944ed3 2f94 2f940000
bf16 d3727b50 d372 d3720000
bf16 d844cce7 d845 d8450000
bf16 d221e8d5 d222 d2220000
bf16 d8fda127 d8fe d8fe0000
bf16 27b8491e 27b8 27b80000
bf16 31cec25d 31cf 31cf0000
bf16 1c5dee33 1c5e 1c5e0000
bf16 cc91843e cc92 cc920000
bf16 0e9c30fa 0e9c 0e9c0000
bf16 aebc9884 aebd aebd0000
bf16 c9721bd7 c972 c9720000
bf16 a01f12a2 a01f a01f0000
bf16 4b10ffca 4b11 4b110000
bf16 63abfdf8 63ac 63ac0000
bf16 97420c77 9742 97420000
bf16 6996354d 6996 69960000
bf16 2e1cc742 2e1d 2e1d0000
bf16 4eef7b9b 4eef 4eef0000
bf16 97f9ef82 97fa 97fa0000
bf16 e5209595 e521 e5210000
bf16 2a070f68 2a07 2a070000
bf16 1424a23a 1425 14250000
bf16 34e92459 34e9 34e90000
bf16 1105f242 1106 11060000
bf16 c3216bc0 c321 c3210000
bf16 3cdda675 3cde 3cde0000
bf16 ea98573f ea98 ea980000
bf16 90b15aae 90b1 90b10000
bf16 25766f7a 2576 25760000
bf16 50f7f41e 50f8 50f80000
bf16 4af3ea28 4af4 4af40000
bf16 c7e10929 c7e1 c7e10000
bf16 eb7ddaba eb7e eb7e0000
bf16 3a9eb459 3a9f 3a9f0000
bf16 21c3d1c8 21c4 21c40000
bf16 e2854ad8 e285 e2850000
bf16 7e1bf683 7e1c 7e1c0000
bf16 6f504adf 6f50 6f500000
bf16 c19e8921 c19f c19f0000
bf16 2e3180c3 2e32 2e320000
bf16 6a60a369 6a61 6a610000
bf16 4c578683 4c58 4c580000
bf16 08f9f7b6 08fa 08fa0000
bf16 24450f29 2445 24450000
bf16 8b388b46 8b39 8b390000
bf16 d5a79127 d5a8 d5a80000
bf16 7ec8ba09 7ec9 7ec90000
bf16 4c59f925 4c5a 4c5a0000
bf16 c3fec293 c3ff c3ff0000
bf16 8d1b46ac 8d1b 8d1b0000
bf16 555e702c 555e 555e0000
bf16 433e05f4 433e 433e0000
bf16 5e45f347 5e46 5e460000
bf16 e6a96347 e6a9 e6a90000
bf16 a9b7b5a0 a9b8 a9b80000
bf16 815e0f18 815e 815e0000
bf16 43a00571 43a0 43a00000
bf16 99ba756b 99ba 99ba0000
bf16 45945814 4594 45940000
bf16 ad23b171 ad24 ad240000
bf16 a8b0029d a8b0 a8b00000
bf16 da9e18ea da9e da9e0000
bf16 c0c35356 c0c3 c0c30000
bf16 471e6dfb 471e 471e0000
bf16 4b4f9832 4b50 4b500000
bf16 34dda3bb 34de 34de0000
bf16 4651fa59 4652 46520000
bf16 0d66758e 0d66 0d660000
bf16 ca4e5e0e ca4e ca4e0000
bf16 9914033c 9914 99140000
bf16 755c8008 755d 755d0000
bf16 d93ef1e6 d93f d93f0000
bf16 00c659e9 00c6 00c60000
bf16 26c93240 26c9 26c90000
bf16 11a1e6c0 11a2 11a20000
bf16 45539a22 4554 45540000
bf16 cf5a383c cf5a cf5a0000
bf16 6a3e9afd 6a3f 6a3f0000
bf16 51a73dd5 51a7 51a70000
bf16 3312c508 3313 33130000
bf16 42224e2b 4222 42220000
bf16 14f93557 14f9 14f90000
bf16 4d318d44 4d32 4d320000
bf16 75084b4c 7508 75080000
bf16 c9c5de9e c9c6 c9c60000
bf16 796b7073 796b 796b0000
bf16 d2eaf43c d2eb d2eb0000
bf16 9e3652a6 9e36 9e360000
bf16 a8d12104 a8d1 a8d10000
bf16 7a9206b3 7a92 7a920000
bf16 00000000 0000 00000000
bf16 3b000000 3b00 3b000000
bf16 3b800000 3b80 3b800000
bf16 3bc00000 3bc0 3bc00000
bf16 3c000000 3c00 3c000000
bf16 3c200000 3c20 3c200000
bf16 3c400000 3c40 3c400000
bf16 3c600000 3c60 3c600000
bf16 3c800000 3c80 3c800000
bf16 3c900000 3c90 3c900000
bf16 3ca00000 3ca0 3ca00000
bf16 3cb00000 3cb0 3cb00000
bf16 3cc00000 3cc0 3cc00000
bf16 3cd00000 3cd0 3cd00000
bf16 3ce00000 3ce0 3ce00000
bf16 3cf00000 3cf0 3cf00000
bf16 3d000000 3d00 3d000000
bf16 3d100000 3d10 3d100000
bf16 3d200000 3d20 3d200000
bf16 3d300000 3d30 3d300000
bf16 3d400000 3d40 3d400000
bf16 3d500000 3d50 3d500000
bf16 3d600000 3d60 3d600000
bf16 3d700000 3d70 3d700000
bf16 3d800000 3d80 3d800000
bf16 3d900000 3d90 3d900000
bf16 3da00000 3da0 3da00000
bf16 3db00000 3db0 3db00000
bf16 3dc00000 3dc0 3dc00000
bf16 3dd00000 3dd0 3dd00000
bf16 3de00000 3de0 3de00000
bf16 3df00000 3df0 3df00000
bf16 3e000000 3e00 3e000000
bf16 3e100000 3e10 3e100000
bf16 3e200000 3e20 3e200000
bf16 3e300000 3e30 3e300000
bf16 3e400000 3e40 3e400000
bf16 3e500000 3e50 3e500000
bf16 3e600000 3e60 3e600000
bf16 3e700000 3e70 3e700000
bf16 3e800000 3e80 3e800000
bf16 3e900000 3e90 3e900000
bf16 3ea00000 3ea0 3ea00000
bf16 3eb00000 3eb0 3eb00000
bf16 3ec00000 3ec0 3ec00000
bf16 3ed00000 3ed0 3ed00000
bf16 3ee00000 3ee0 3ee00000
bf16 3ef00000 3ef0 3ef00000
bf16 3f000000 3f00 3f000000
bf16 3f100000 3f10 3f100000
bf16 3f200000 3f20 3f200000
bf16 3f300000 3f30 3f300000
bf16 3f400000 3f40 3f400000
bf16 3f500000 3f50 3f500000
bf16 3f600000 3f60 3f600000
bf16 3f700000 3f70 3f700000
bf16 3f800000 3f80 3f800000
bf16 3f900000 3f90 3f900000
bf16 3fa00000 3fa0 3fa00000
bf16 3fb00000 3fb0 3fb00000
bf16 3fc00000 3fc0 3fc00000
bf16 3fd00000 3fd0 3fd00000
bf16 3fe00000 3fe0 3fe00000
bf16 3ff00000 3ff0 3ff00000
bf16 40000000 4000 40000000
bf16 40100000 4010 40100000
bf16 40200000 4020 40200000
bf16 40300000 4030 40300000
bf16 40400000 4040 40400000
bf16 40500000 4050 40500000
bf16 40600000 4060 40600000
bf16 40700000 4070 40700000
bf16 40800000 4080 40800000
bf16 40900000 4090 40900000
bf16 40a00000 40a0 40a00000
bf16 40b00000 40b0 40b00000
bf16 40c00000 40c0 40c00000
bf16 40d00000 40d0 40d00000
bf16 40e00000 40e0 40e00000
bf16 40f00000 40f0 40f00000
bf16 41000000 4100 41000000
bf16 41100000 4110 41100000
bf16 41200000 4120 41200000
bf16 41300000 4130 41300000
bf16 41400000 4140 41400000
bf16 41500000 4150 41500000
bf16 41600000 4160 41600000
bf16 41700000 4170 41700000
bf16 41800000 4180 41800000
bf16 41900000 4190 41900000
bf16 41a00000 41a0 41a00000
bf16 41b00000 41b0 41b00000
bf16 41c00000 41c0 41c00000
bf16 41d00000 41d0 41d00000
bf16 41e00000 41e0 41e00000
bf16 41f00000 41f0 41f00000
bf16 42000000 4200 42000000
bf16 42100000 4210 42100000
bf16 42200000 4220 42200000
bf16 42300000 4230 42300000
bf16 42400000 4240 42400000
bf16 42500000 4250 42500000
bf16 42600000 4260 42600000
bf16 42700000 4270 42700000
bf16 42800000 4280 42800000
bf16 42900000 4290 42900000
bf16 42a00000 42a0 42a00000
bf16 42b00000 42b0 42b00000
bf16 42c00000 42c0 42c00000
bf16 42d00000 42d0 42d00000
bf16 42e00000 42e0 42e00000
bf16 42f00000 42f0 42f00000
bf16 43000000 4300 43000000
bf16 43100000 4310 43100000
bf16 43200000 4320 43200000
bf16 43300000 4330 43300000
bf16 43400000 4340 43400000
bf16 43500000 4350 43500000
bf16 43600000 4360 43600000
bf16 43700000 4370 43700000
bf16 43800000 4380 43800000
bf16 43900000 4390 43900000
bf16 43a00000 43a0 43a00000
bf16 43b00000 43b0 43b00000
bf16 43c00000 43c0 43c00000
bf16 43d00000 43d0 43d00000
bf16 43e00000 43e0 43e00000
bf16 7fc00000 7fc0 7fc00000
bf16 80000000 8000 80000000
bf16 bb000000 bb00 bb000000
bf16 bb800000 bb80 bb800000
bf16 bbc00000 bbc0 bbc00000
bf16 bc000000 bc00 bc000000
bf16 bc200000 bc20 bc200000
bf16 bc400000 bc40 bc400000
bf16 bc600000 bc60 bc600000
bf16 bc800000 bc80 bc800000
bf16 bc900000 bc90 bc900000
bf16 bca00000 bca0 bca00000
bf16 bcb00000 bcb0 bcb00000
bf16 bcc00000 bcc0 bcc00000
bf16 bcd00000 bcd0 bcd00000
bf16 bce00000 bce0 bce00000
bf16 bcf00000 bcf0 bcf00000
bf16 bd000000 bd00 bd000000
bf16 bd100000 bd10 bd100000
bf16 bd200000 bd20 bd200000
bf16 bd300000 bd30 bd300000
bf16 bd400000 bd40 bd400000
bf16 bd500000 bd50 bd500000
bf16 bd600000 bd60 bd600000
bf16 bd700000 bd70 bd700000
bf16 bd800000 bd80 bd800000
bf16 bd900000 bd90 bd900000
bf16 bda00000 bda0 bda00000
bf16 bdb00000 bdb0 bdb00000
bf16 bdc00000 bdc0 bdc00000
bf16 bdd00000 bdd0 bdd00000
bf16 bde00000 bde0 bde00000
bf16 bdf00000 bdf0 bdf00000
bf16 be000000 be00 be000000
bf16 be100000 be10 be100000
bf16 be200000 be20 be200000
bf16 be300000 be30 be300000
bf16 be400000 be40 be400000
bf16 be500000 be50 be500000
bf16 be600000 be60 be600000
bf16 be700000 be70 be700000
bf16 be800000 be80 be800000
bf16 be900000 be90 be900000
bf16 bea00000 bea0 bea00000
bf16 beb00000 beb0 beb00000
bf16 bec00000 bec0 bec00000
bf16 bed00000 bed0 bed00000
bf16 bee00000 bee0 bee00000
bf16 bef00000 bef0 bef00000
bf16 bf000000 bf00 bf000000
bf16 bf100000 bf10 bf100000
bf16 bf200000 bf20 bf200000
bf16 bf300000 bf30 bf300000
bf16 bf400000 bf40 bf400000
bf16 bf500000 bf50 bf500000
bf16 bf600000 bf60 bf600000
bf16 bf700000 bf70 bf700000
bf16 bf800000 bf80 bf800000
bf16 bf900000 bf90 bf900000
bf16 bfa00000 bfa0 bfa00000
bf16 bfb00000 bfb0 bfb00000
bf16 bfc00000 bfc0 bfc00000
bf16 bfd00000 bfd0 bfd00000
bf16 bfe00000 bfe0 bfe00000
bf16 bff00000 bff0 bff00000
bf16 c0000000 c000 c0000000
bf16 c0100000 c010 c0100000
bf16 c0200000 c020 c0200000
bf16 c0300000 c030 c0300000
bf16 c0400000 c040 c0400000
bf16 c0500000 c050 c0500000
bf16 c0600000 c060 c0600000
bf16 c0700000 c070 c0700000
bf16 c0800000 c080 c0800000
bf16 c0900000 c090 c0900000
bf16 c0a00000 c0a0 c0a00000
bf16 c0b00000 c0b0 c0b00000
bf16 c0c00000 c0c0 c0c00000
bf16 c0d00000 c0d0 c0d00000
bf16 c0e00000 c0e0 c0e00000
bf16 c0f00000 c0f0 c0f00000
bf16 c1000000 c100 c1000000
bf16 c1100000 c110 c1100000
bf16 c1200000 c120 c1200000
bf16 c1300000 c130 c1300000
bf16 c1400000 c140 c1400000
bf16 c1500000 c150 c1500000
bf16 c1600000 c160 c1600000
bf16 c1700000 c170 c1700000
bf16 c1800000 c180 c1800000
bf16 c1900000 c190 c1900000
bf16 c1a00000 c1a0 c1a00000
bf16 c1b00000 c1b0 c1b00000
bf16 c1c00000 c1c0 c1c00000
bf16 c1d00000 c1d0 c1d00000
bf16 c1e00000 c1e0 c1e00000
bf16 c1f00000 c1f0 c1f00000
bf16 c2000000 c200 c2000000
bf16 c2100000 c210 c2100000
bf16 c2200000 c220 c2200000
bf16 c2300000 c230 c2300000
bf16 c2400000 c240 c2400000
bf16 c2500000 c250 c2500000
bf16 c2600000 c260 c2600000
bf16 c2700000 c270 c2700000
bf16 c2800000 c280 c2800000
bf16 c2900000 c290 c2900000
bf16 c2a00000 c2a0 c2a00000
bf16 c2b00000 c2b0 c2b00000
bf16 c2c00000 c2c0 c2c00000
bf16 c2d00000 c2d0 c2d00000
bf16 c2e00000 c2e0 c2e00000
bf16 c2f00000 c2f0 c2f00000
bf16 c3000000 c300 c3000000
bf16 c3100000 c310 c3100000
bf16 c3200000 c320 c3200000
bf16 c3300000 c330 c3300000
bf16 c3400000 c340 c3400000
bf16 c3500000 c350 c3500000
bf16 c3600000 c360 c3600000
bf16 c3700000 c370 c3700000
bf16 c3800000 c380 c3800000
bf16 c3900000 c390 c3900000
bf16 c3a00000 c3a0 c3a00000
bf16 c3b00000 c3b0 c3b00000
bf16 c3c00000 c3c0 c3c00000
bf16 c3d00000 c3d0 c3d00000
bf16 c3e00000 c3e0 c3e00000
bf16 ffc00000 ffc0 ffc00000
bf16 00000000 0000 00000000
bf16 3f000000 3f00 3f000000
bf16 3f800000 3f80 3f800000
bf16 3fc00000 3fc0 3fc00000
bf16 40000000 4000 40000000
bf16 40400000 4040 40400000
bf16 40800000 4080 40800000
bf16 40c00000 40c0 40c00000
bf16 80000000 8000 80000000
bf16 bf000000 bf00 bf000000
bf16 bf800000 bf80 bf800000
bf16 bfc00000 bfc0 bfc00000
bf16 c0000000 c000 c0000000
bf16 c0400000 c040 c0400000
bf16 c0800000 c080 c0800000
bf16 c0c00000 c0c0 c0c00000
bf16 3a800000 3a80 3a800000
bf16 3b400000 3b40 3b400000
bf16 3ba00000 3ba0 3ba00000
bf16 3be00000 3be0 3be00000
bf16 3c100000 3c10 3c100000
bf16 3c300000 3c30 3c300000
bf16 3c500000 3c50 3c500000
bf16 3c700000 3c70 3c700000
bf16 3c880000 3c88 3c880000
bf16 3c980000 3c98 3c980000
bf16 3ca80000 3ca8 3ca80000
bf16 3cb80000 3cb8 3cb80000
bf16 3cc80000 3cc8 3cc80000
bf16 3cd80000 3cd8 3cd80000
bf16 3ce80000 3ce8 3ce80000
bf16 3cf80000 3cf8 3cf80000
bf16 3d080000 3d08 3d080000
bf16 3d180000 3d18 3d180000
bf16 3d280000 3d28 3d280000
bf16 3d380000 3d38 3d380000
bf16 3d480000 3d48 3d480000
bf16 3d580000 3d58 3d580000
bf16 3d680000 3d68 3d680000
bf16 3d780000 3d78 3d780000
bf16 3d880000 3d88 3d880000
bf16 3d980000 3d98 3d980000
bf16 3da80000 3da8 3da80000
bf16 3db80000 3db8 3db80000
bf16 3dc80000 3dc8 3dc80000
bf16 3dd80000 3dd8 3dd80000
bf16 3de80000 3de8 3de80000
bf16 3df80000 3df8 3df80000
bf16 3e080000 3e08 3e080000
bf16 3e180000 3e18 3e180000
bf16 3e280000 3e28 3e280000
bf16 3e380000 3e38 3e380000
bf16 3e480000 3e48 3e480000
bf16 3e580000 3e58 3e580000
bf16 3e680000 3e68 3e680000
bf16 3e780000 3e78 3e780000
bf16 3e880000 3e88 3e880000
bf16 3e980000 3e98 3e980000
bf16 3ea80000 3ea8 3ea80000
bf16 3eb80000 3eb8 3eb80000
bf16 3ec80000 3ec8 3ec80000
bf16 3ed80000 3ed8 3ed80000
bf16 3ee80000 3ee8 3ee80000
bf16 3ef80000 3ef8 3ef80000
bf16 3f080000 3f08 3f080000
bf16 3f180000 3f18 3f180000
bf16 3f280000 3f28 3f280000
bf16 3f380000 3f38 3f380000
bf16 3f480000 3f48 3f480000
bf16 3f580000 3f58 3f580000
bf16 3f680000 3f68 3f680000
bf16 3f780000 3f78 3f780000
bf16 3f880000 3f88 3f880000
bf16 3f980000 3f98 3f980000
bf16 3fa80000 3fa8 3fa80000
bf16 3fb80000 3fb8 3fb80000
bf16 3fc80000 3fc8 3fc80000
bf16 3fd80000 3fd8 3fd80000
bf16 3fe80000 3fe8 3fe80000
bf16 3ff80000 3ff8 3ff80000
bf16 40080000 4008 40080000
bf16 40180000 4018 40180000
bf16 40280000 4028 40280000
bf16 40380000 4038 40380000
bf16 40480000 4048 40480000
bf16 40580000 4058 40580000
bf16 40680000 4068 40680000
bf16 40780000 4078 40780000
bf16 40880000 4088 40880000
bf16 40980000 4098 40980000
bf16 40a80000 40a8 40a80000
bf16 40b80000 40b8 40b80000
bf16 40c80000 40c8 40c80000
bf16 40d80000 40d8 40d80000
bf16 40e80000 40e8 40e80000
bf16 40f80000 40f8 40f80000
bf16 41080000 4108 41080000
bf16 41180000 4118 41180000
bf16 41280000 4128 41280000
bf16 41380000 4138 41380000
bf16 41480000 4148 41480000
bf16 41580000 4158 41580000
bf16 41680000 4168 41680000
bf16 41780000 4178 41780000
bf16 41880000 4188 41880000
bf16 41980000 4198 41980000
bf16 41a80000 41a8 41a80000
bf16 41b80000 41b8 41b80000
bf16 41c80000 41c8 41c80000
bf16 41d80000 41d8 41d80000
bf16 41e80000 41e8 41e80000
bf16 41f80000 41f8 41f80000
bf16 42080000 4208 42080000
bf16 42180000 4218 42180000
bf16 42280000 4228 42280000
bf16 42380000 4238 42380000
bf16 42480000 4248 42480000
bf16 42580000 4258 42580000
bf16 42680000 4268 42680000
bf16 42780000 4278 42780000
bf16 42880000 4288 42880000
bf16 42980000 4298 42980000
bf16 42a80000 42a8 42a80000
bf16 42b80000 42b8 42b80000
bf16 42c80000 42c8 42c80000
bf16 42d80000 42d8 42d80000
bf16 42e80000 42e8 42e80000
bf16 42f80000 42f8 42f80000
bf16 43080000 4308 43080000
bf16 43180000 4318 43180000
bf16 43280000 4328 43280000
bf16 43380000 4338 43380000
bf16 43480000 4348 43480000
bf16 43580000 4358 43580000
bf16 43680000 4368 43680000
bf16 43780000 4378 43780000
bf16 43880000 4388 43880000
bf16 43980000 4398 43980000
bf16 43a80000 43a8 43a80000
bf16 43b80000 43b8 43b80000
bf16 43c80000 43c8 43c80000
bf16 43d80000 43d8 43d80000
bf16 ba800000 ba80 ba800000
bf16 bb400000 bb40 bb400000
bf16 bba00000 bba0 bba00000
bf16 bbe00000 bbe0 bbe00000
bf16 bc100000 bc10 bc100000
bf16 bc300000 bc30 bc300000
bf16 bc500000 bc50 bc500000
bf16 bc700000 bc70 bc700000
bf16 bc880000 bc88 bc880000
bf16 bc980000 bc98 bc980000
bf16 bca80000 bca8 bca80000
bf16 bcb80000 bcb8 bcb80000
bf16 bcc80000 bcc8 bcc80000
bf16 bcd80000 bcd8 bcd80000
bf16 bce80000 bce8 bce80000
bf16 bcf80000 bcf8 bcf80000
bf16 bd080000 bd08 bd080000
bf16 bd180000 bd18 bd180000
bf16 bd280000 bd28 bd280000
bf16 bd380000 bd38 bd380000
bf16 bd480000 bd48 bd480000
bf16 bd580000 bd58 bd580000
bf16 bd680000 bd68 bd680000
bf16 bd780000 bd78 bd780000
bf16 bd880000 bd88 bd880000
bf16 bd980000 bd98 bd980000
bf16 bda80000 bda8 bda80000
bf16 bdb80000 bdb8 bdb80000
bf16 bdc80000 bdc8 bdc80000
bf16 bdd80000 bdd8 bdd80000
bf16 bde80000 bde8 bde80000
bf16 bdf80000 bdf8 bdf80000
bf16 be080000 be08 be080000
bf16 be180000 be18 be180000
bf16 be280000 be28 be280000
bf16 be380000 be38 be380000
bf16 be480000 be48 be480000
bf16 be580000 be58 be580000
bf16 be680000 be68 be680000
bf16 be780000 be78 be780000
bf16 be880000 be88 be880000
bf16 be980000 be98 be980000
bf16 bea80000 bea8 bea80000
bf16 beb80000 beb8 beb80000
bf16 bec80000 bec8 bec80000
bf16 bed80000 bed8 bed80000
bf16 bee80000 bee8 bee80000
bf16 bef80000 bef8 bef80000
bf16 bf080000 bf08 bf080000
bf16 bf180000 bf18 bf180000
bf16 bf280000 bf28 bf280000
bf16 bf380000 bf38 bf380000
bf16 bf480000 bf48 bf480000
bf16 bf580000 bf58 bf580000
bf16 bf680000 bf68 bf680000
bf16 bf780000 bf78 bf780000
bf16 bf880000 bf88 bf880000
bf16 bf980000 bf98 bf980000
bf16 bfa80000 bfa8 bfa80000
bf16 bfb80000 bfb8 bfb80000
bf16 bfc80000 bfc8 bfc80000
bf16 bfd80000 bfd8 bfd80000
bf16 bfe80000 bfe8 bfe80000
bf16 bff80000 bff8 bff80000
bf16 c0080000 c008 c0080000
bf16 c0180000 c018 c0180000
bf16 c0280000 c028 c0280000
bf16 c0380000 c038 c0380000
bf16 c0480000 c048 c0480000
bf16 c0580000 c058 c0580000
bf16 c0680000 c068 c0680000
bf16 c0780000 c078 c0780000
bf16 c0880000 c088 c0880000
bf16 c0980000 c098 c0980000
bf16 c0a80000 c0a8 c0a80000
bf16 c0b80000 c0b8 c0b80000
bf16 c0c80000 c0c8 c0c80000
bf16 c0d80000 c0d8 c0d80000
bf16 c0e80000 c0e8 c0e80000
bf16 c0f80000 c0f8 c0f80000
bf16 c1080000 c108 c1080000
bf16 c1180000 c118 c1180000
bf16 c1280000 c128 c1280000
bf16 c1380000 c138 c1380000
bf16 c1480000 c148 c1480000
bf16 c1580000 c158 c1580000
bf16 c1680000 c168 c1680000
bf16 c1780000 c178 c1780000
bf16 c1880000 c188 c1880000
bf16 c1980000 c198 c1980000
bf16 c1a80000 c1a8 c1a80000
bf16 c1b80000 c1b8 c1b80000
bf16 c1c80000 c1c8 c1c80000
bf16 c1d80000 c1d8 c1d80000
bf16 c1e80000 c1e8 c1e80000
bf16 c1f80000 c1f8 c1f80000
bf16 c2080000 c208 c2080000
bf16 c2180000 c218 c2180000
bf16 c2280000 c228 c2280000
bf16 c2380000 c238 c2380000
bf16 c2480000 c248 c2480000
bf16 c2580000 c258 c2580000
bf16 c2680000 c268 c2680000
bf16 c2780000 c278 c2780000
bf16 c2880000 c288 c2880000
bf16 c2980000 c298 c2980000
bf16 c2a80000 c2a8 c2a80000
bf16 c2b80000 c2b8 c2b80000
bf16 c2c80000 c2c8 c2c80000
bf16 c2d80000 c2d8 c2d80000
bf16 c2e80000 c2e8 c2e80000
bf16 c2f80000 c2f8 c2f80000
bf16 c3080000 c308 c3080000
bf16 c3180000 c318 c3180000
bf16 c3280000 c328 c3280000
bf16 c3380000 c338 c3380000
bf16 c3480000 c348 c3480000
bf16 c3580000 c358 c3580000
bf16 c3680000 c368 c3680000
bf16 c3780000 c378 c3780000
bf16 c3880000 c388 c3880000
bf16 c3980000 c398 c3980000
bf16 c3a80000 c3a8 c3a80000
bf16 c3b80000 c3b8 c3b80000
bf16 c3c80000 c3c8 c3c80000
bf16 c3d80000 c3d8 c3d80000
bf16 3e800000 3e80 3e800000
bf16 3f400000 3f40 3f400000
bf16 3fa00000 3fa0 3fa00000
bf16 3fe00000 3fe0 3fe00000
bf16 40200000 4020 40200000
bf16 40600000 4060 40600000
bf16 40a00000 40a0 40a00000
bf16 40400000 4040 40400000
bf16 be800000 be80 be800000
bf16 bf400000 bf40 bf400000
bf16 bfa00000 bfa0 bfa00000
bf16 bfe00000 bfe0 bfe00000
bf16 c0200000 c020 c0200000
bf16 c0600000 c060 c0600000
bf16 c0a00000 c0a0 c0a00000
fp8e4m3 00000000 0000 00000000
fp8e4m3 80000000 0080 80000000
fp8e4m3 3f800000 0038 3f800000
fp8e4m3 bf800000 00b8 bf800000
fp8e4m3 3f000000 0030 3f000000
fp8e4m3 40000000 0040 40000000
fp8e4m3 c0000000 00c0 c0000000
fp8e4m3 3b000000 0001 3b000000
fp8e4m3 3a800000 0000 00000000
fp8e4m3 3b400000 0002 3b800000
fp8e4m3 43e00000 007e 43e00000
fp8e4m3 43e08000 007e 43e00000
fp8e4m3 44000000 007e 43e00000
fp8e4m3 c3e00000 00fe c3e00000
fp8e4m3 c4000000 00fe c3e00000
fp8e4m3 3d800000 0018 3d800000
fp8e4m3 3dc00000 001c 3dc00000
fp8e4m3 40c00000 004c 40c00000
fp8e4m3 40d00000 004d 40d00000
fp8e4m3 40e00000 004e 40e00000
fp8e4m3 3fc00000 003c 3fc00000
fp8e4m3 40400000 0044 40400000
fp8e4m3 40800000 0048 40800000
fp8e4m3 c0c00000 00cc c0c00000
fp8e4m3 40490fdb 0045 40500000
fp8e4m3 402df854 0043 40300000
fp8e4m3 0da24260 0000 00000000
fp8e4m3 7149f2ca 007e 43e00000
fp8e4m3 f149f2ca 00fe c3e00000
fp8e4m3 7f800000 007f 7fc00000
fp8e4m3 ff800000 00ff ffc00000
fp8e4m3 7fc00000 007f 7fc00000
fp8e4m3 3f800001 0038 3f800000
fp8e4m3 00000001 0000 00000000
fp8e4m3 7f7fffff 007e 43e00000
fp8e4m3 3f808000 0038 3f800000
fp8e4m3 3f818000 0038 3f800000
fp8e4m3 1f6c6455 0000 00000000
fp8e4m3 2d101e23 0000 00000000
fp8e4m3 503bc032 007e 43e00000
fp8e4m3 200184b8 0000 00000000
fp8e4m3 bd8e4e04 0099 bd900000
fp8e4m3 40fdfa41 0050 41000000
fp8e4m3 b4b783b7 0080 80000000
fp8e4m3 4d707a21 007e 43e00000
fp8e4m3 9cfb867f 0080 80000000
fp8e4m3 345a5d87 0000 00000000
fp8e4m3 22329430 0000 00000000
fp8e4m3 055d834c 0000 00000000
fp8e4m3 73deddaa 007e 43e00000
fp8e4m3 6aa342ee 007e 43e00000
fp8e4m3 966a3d4a 0080 80000000
fp8e4m3 4021e57c 0042 40200000
fp8e4m3 7c0a4b03 007e 43e00000
fp8e4m3 736d9ce1 007e 43e00000
fp8e4m3 6baeb3a8 007e 43e00000
fp8e4m3 656196f2 007e 43e00000
fp8e4m3 9e8b44ad 0080 80000000
fp8e4m3 ad6013fb 0080 80000000
fp8e4m3 43f8d217 007e 43e00000
fp8e4m3 61ea26db 007e 43e00000
fp8e4m3 2c02cd29 0000 00000000
fp8e4m3 99148f20 0080 80000000
fp8e4m3 1ca2fa75 0000 00000000
fp8e4m3 5c04d0a2 007e 43e00000
fp8e4m3 a8c3cb5f 0080 80000000
fp8e4m3 baa60296 0081 bb000000
fp8e4m3 bcd06325 008d bcd00000
fp8e4m3 7bf01974 007e 43e00000
fp8e4m3 c94e9565 00fe c3e00000
fp8e4m3 e041ef78 00fe c3e00000
fp8e4m3 4b348676 007e 43e00000
fp8e4m3 10a9a260 0000 00000000
fp8e4m3 36e1686e 0000 00000000
fp8e4m3 05e835d0 0000 00000000
fp8e4m3 9a0f4325 0080 80000000
fp8e4m3 adce584b 0080 80000000
fp8e4m3 36deae82 0000 00000000
fp8e4m3 b38f79f0 0080 80000000
fp8e4m3 d5c85fb9 00fe c3e00000
fp8e4m3 5e59a90c 007e 43e00000
fp8e4m3 9064d5f6 0080 80000000
fp8e4m3 fcf83518 00fe c3e00000
fp8e4m3 38c1d4ff 0000 00000000
fp8e4m3 1a04dc30 0000 00000000
fp8e4m3 02a68a8a 0000 00000000
fp8e4m3 6cc414d0 007e 43e00000
fp8e4m3 8ced1ee5 0080 80000000
fp8e4m3 c8e03972 00fe c3e00000
fp8e4m3 cb5352fd 00fe c3e00000
fp8e4m3 83646357 0080 80000000
fp8e4m3 1aafe7ad 0000 00000000
fp8e4m3 c5802afa 00fe c3e00000
fp8e4m3 07117d25 0000 00000000
fp8e4m3 ca2fd6c3 00fe c3e00000
fp8e4m3 35d6d15f 0000 00000000
fp8e4m3 54b06e8e 007e 43e00000
fp8e4m3 1784b32d 0000 00000000
fp8e4m3 1e061850 0000 00000000
fp8e4m3 48ecc995 007e 43e00000
fp8e4m3 cb116c67 00fe c3e00000
fp8e4m3 f90bfac7 00fe c3e00000
fp8e4m3 7e72ec3e 007e 43e00000
fp8e4m3 193e3b5b 0000 00000000
fp8e4m3 f9485634 00fe c3e00000
fp8e4m3 2a2e45d2 0000 00000000
fp8e4m3 23178c14 0000 00000000
fp8e4m3 d8bae8f9 00fe c3e00000
fp8e4m3 5e1eeff8 007e 43e00000
